time_tag,kp,delta_e,eta,eta_std_60,ar1_60,hazard_signal,lambda_rate,survival,corridor_armed
2026-03-09 12:44:00+00:00,1,0.0,0.9368848768066524,0.2059124722026861,-0.05357142857142857,0.07274005603721101,0.0,1.0,0
2026-03-09 12:45:00+00:00,1,0.0,0.9368848768066524,0.2059124722026861,-0.053571428571428555,0.07274005603721101,0.0,1.0,0
2026-03-09 12:46:00+00:00,1,0.0,0.9368848768066524,0.2059124722026861,-0.053571428571428555,0.07274005603721101,0.0,1.0,0
2026-03-09 12:47:00+00:00,1,0.0,0.9368848768066524,0.2059124722026861,-0.053571428571428555,0.07274005603721101,0.0,1.0,0
2026-03-09 12:48:00+00:00,1,0.0,0.9368848768066524,0.2059124722026861,-0.05357142857142854,0.07274005603721101,0.0,1.0,0
2026-03-09 12:49:00+00:00,1,0.0,0.9368848768066524,0.2059124722026861,-0.04335549847620606,0.07274005603721101,0.0,1.0,0
2026-03-09 12:50:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:51:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:52:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:53:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:54:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:55:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:56:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:57:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:58:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.035087719298245584,0.06547660439528918,0.0,1.0,0
2026-03-09 12:59:00+00:00,1,0.0,0.9368848768066524,0.16959521399307706,-0.024595948397164037,0.06547660439528918,0.0,1.0,0
2026-03-09 13:00:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034483,0.05574782509791213,0.0,1.0,0
2026-03-09 13:01:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034483,0.05574782509791213,0.0,1.0,0
2026-03-09 13:02:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:03:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:04:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034483,0.05574782509791213,0.0,1.0,0
2026-03-09 13:05:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034483,0.05574782509791213,0.0,1.0,0
2026-03-09 13:06:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:07:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:08:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:09:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:10:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:11:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:12:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:13:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:14:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:15:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:16:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:17:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:18:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:19:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:20:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:21:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:22:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:23:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344838,0.05574782509791213,0.0,1.0,0
2026-03-09 13:24:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034483,0.05574782509791213,0.0,1.0,0
2026-03-09 13:25:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034483,0.05574782509791213,0.0,1.0,0
2026-03-09 13:26:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034483,0.05574782509791213,0.0,1.0,0
2026-03-09 13:27:00+00:00,1,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344834,0.05574782509791213,0.0,1.0,0
2026-03-09 13:28:00+00:00,2,5.108034802541379,3.5551412219571027e-26,0.16959521399307706,-0.024595948397164065,0.5339190427986155,0.5339190427986155,0.5863027158729787,1
2026-03-09 13:29:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,-0.03508771929824554,0.06547660439528918,0.0,1.0,0
2026-03-09 13:30:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,-0.02459594839716409,0.06547660439528918,0.0,1.0,0
2026-03-09 13:31:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034481,0.05574782509791213,0.0,1.0,0
2026-03-09 13:32:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344813,0.05574782509791213,0.0,1.0,0
2026-03-09 13:33:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344813,0.05574782509791213,0.0,1.0,0
2026-03-09 13:34:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344813,0.05574782509791213,0.0,1.0,0
2026-03-09 13:35:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344817,0.05574782509791213,0.0,1.0,0
2026-03-09 13:36:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344817,0.05574782509791213,0.0,1.0,0
2026-03-09 13:37:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344817,0.05574782509791213,0.0,1.0,0
2026-03-09 13:38:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344817,0.05574782509791213,0.0,1.0,0
2026-03-09 13:39:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344817,0.05574782509791213,0.0,1.0,0
2026-03-09 13:40:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034482,0.05574782509791213,0.0,1.0,0
2026-03-09 13:41:00+00:00,1,5.108034802541379,3.5551412219571027e-26,0.16959521399307706,-0.024595948397164107,0.5339190427986155,0.5339190427986155,0.5863027158729787,1
2026-03-09 13:42:00+00:00,2,5.108034802541379,3.5551412219571027e-26,0.2059124722026861,0.38297356987315295,0.6560745654024831,0.6560745654024831,0.30422320859406005,1
2026-03-09 13:43:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904767,0.1620257703229253,0.0,1.0,0
2026-03-09 13:44:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904767,0.1620257703229253,0.0,1.0,0
2026-03-09 13:45:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904767,0.1620257703229253,0.0,1.0,0
2026-03-09 13:46:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904767,0.1620257703229253,0.0,1.0,0
2026-03-09 13:47:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190477,0.1620257703229253,0.0,1.0,0
2026-03-09 13:48:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190478,0.16202577032292534,0.0,1.0,0
2026-03-09 13:49:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190478,0.16202577032292534,0.0,1.0,0
2026-03-09 13:50:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190478,0.16202577032292534,0.0,1.0,0
2026-03-09 13:51:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190478,0.16202577032292534,0.0,1.0,0
2026-03-09 13:52:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190479,0.16202577032292537,0.0,1.0,0
2026-03-09 13:53:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190479,0.16202577032292537,0.0,1.0,0
2026-03-09 13:54:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904795,0.1620257703229254,0.0,1.0,0
2026-03-09 13:55:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904795,0.1620257703229254,0.0,1.0,0
2026-03-09 13:56:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904795,0.1620257703229254,0.0,1.0,0
2026-03-09 13:57:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.297619047619048,0.1620257703229254,0.0,1.0,0
2026-03-09 13:58:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.297619047619048,0.1620257703229254,0.0,1.0,0
2026-03-09 13:59:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904806,0.16202577032292542,0.0,1.0,0
2026-03-09 14:00:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190481,0.16202577032292542,0.0,1.0,0
2026-03-09 14:01:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190481,0.16202577032292542,0.0,1.0,0
2026-03-09 14:02:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904817,0.16202577032292545,0.0,1.0,0
2026-03-09 14:03:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904817,0.16202577032292545,0.0,1.0,0
2026-03-09 14:04:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904817,0.16202577032292545,0.0,1.0,0
2026-03-09 14:05:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190482,0.16202577032292548,0.0,1.0,0
2026-03-09 14:06:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190483,0.16202577032292548,0.0,1.0,0
2026-03-09 14:07:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190483,0.16202577032292548,0.0,1.0,0
2026-03-09 14:08:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190483,0.16202577032292548,0.0,1.0,0
2026-03-09 14:09:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904834,0.1620257703229255,0.0,1.0,0
2026-03-09 14:10:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904834,0.1620257703229255,0.0,1.0,0
2026-03-09 14:11:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190484,0.1620257703229255,0.0,1.0,0
2026-03-09 14:12:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190484,0.1620257703229255,0.0,1.0,0
2026-03-09 14:13:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190484,0.1620257703229255,0.0,1.0,0
2026-03-09 14:14:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190484,0.1620257703229255,0.0,1.0,0
2026-03-09 14:15:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904845,0.16202577032292553,0.0,1.0,0
2026-03-09 14:16:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190485,0.16202577032292556,0.0,1.0,0
2026-03-09 14:17:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904856,0.16202577032292556,0.0,1.0,0
2026-03-09 14:18:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904856,0.16202577032292556,0.0,1.0,0
2026-03-09 14:19:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.29761904761904867,0.1620257703229256,0.0,1.0,0
2026-03-09 14:20:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190487,0.16202577032292562,0.0,1.0,0
2026-03-09 14:21:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190487,0.16202577032292562,0.0,1.0,0
2026-03-09 14:22:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190487,0.16202577032292562,0.0,1.0,0
2026-03-09 14:23:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190487,0.16202577032292562,0.0,1.0,0
2026-03-09 14:24:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190487,0.16202577032292562,0.0,1.0,0
2026-03-09 14:25:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190488,0.16202577032292564,0.0,1.0,0
2026-03-09 14:26:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.2976190476190488,0.16202577032292564,0.0,1.0,0
2026-03-09 14:27:00+00:00,2,0.0,0.9368848768066524,0.2059124722026861,0.3829735698731544,0.18763212699915732,0.0,1.0,0
2026-03-09 14:28:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508776,0.21021344650055246,0.0,1.0,0
2026-03-09 14:29:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508776,0.21021344650055246,0.0,1.0,0
2026-03-09 14:30:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508776,0.21021344650055246,0.0,1.0,0
2026-03-09 14:31:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508776,0.21021344650055246,0.0,1.0,0
2026-03-09 14:32:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508775,0.21021344650055243,0.0,1.0,0
2026-03-09 14:33:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508775,0.21021344650055243,0.0,1.0,0
2026-03-09 14:34:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508775,0.21021344650055243,0.0,1.0,0
2026-03-09 14:35:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508775,0.21021344650055243,0.0,1.0,0
2026-03-09 14:36:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508776,0.21021344650055246,0.0,1.0,0
2026-03-09 14:37:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508776,0.21021344650055246,0.0,1.0,0
2026-03-09 14:38:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508776,0.21021344650055246,0.0,1.0,0
2026-03-09 14:39:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.4824561403508776,0.21021344650055246,0.0,1.0,0
2026-03-09 14:40:00+00:00,2,0.0,0.9368848768066524,0.16959521399307706,0.7009845293191781,0.27577196319104263,0.0,1.0,0
2026-03-09 14:41:00+00:00,2,0.0,0.9368848768066524,0.12095131750619176,9.18040870379898e-16,0.05574782509791241,0.0,1.0,0
2026-03-09 14:42:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:43:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:44:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:45:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:46:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:47:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:48:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:49:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:50:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:51:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:52:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:53:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:54:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:55:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:56:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:57:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:58:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 14:59:00+00:00,2,0.0,0.9368848768066524,0.0,1.0,0.33155756159667377,0.0,1.0,0
2026-03-09 15:00:00+00:00,0,10.216069605082758,8.514534698418957e-53,0.12095131750619176,9.180408703798963e-16,0.5241902635012385,0.5241902635012385,0.5920345623222353,1
2026-03-09 15:01:00+00:00,0,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344807,0.05574782509791213,0.0,1.0,0
2026-03-09 15:02:00+00:00,0,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344807,0.05574782509791213,0.0,1.0,0
2026-03-09 15:03:00+00:00,0,0.0,0.9368848768066524,0.12095131750619176,-0.01724137931034481,0.05574782509791213,0.0,1.0,0
2026-03-09 15:04:00+00:00,0,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344813,0.05574782509791213,0.0,1.0,0
2026-03-09 15:05:00+00:00,0,0.0,0.9368848768066524,0.12095131750619176,-0.017241379310344813,0.05574782509791213,0.0,1.0,0
