time_tag,short_flux,long_flux
2026-03-05 19:42:00+00:00,8.337555357229576e-08,1.633859710636898e-06
2026-03-05 19:43:00+00:00,7.999300066785509e-08,1.6547454606552492e-06
2026-03-05 19:44:00+00:00,7.98328869677789e-08,1.661924443396856e-06
2026-03-05 19:45:00+00:00,7.79652893356797e-08,1.6742724255891517e-06
2026-03-05 19:46:00+00:00,7.784255728893186e-08,1.6774700952737476e-06
2026-03-05 19:47:00+00:00,7.380380395716202e-08,1.6785138541308697e-06
2026-03-05 19:48:00+00:00,7.80953186563238e-08,1.7164012433568132e-06
2026-03-05 19:49:00+00:00,8.157061870406324e-08,1.7849450841822545e-06
2026-03-05 19:50:00+00:00,8.526007633236077e-08,1.8224010318590445e-06
2026-03-05 19:51:00+00:00,8.40340703689435e-08,1.8139439816877712e-06
2026-03-05 19:52:00+00:00,8.079770452695811e-08,1.7959034721570788e-06
2026-03-05 19:53:00+00:00,7.707195237571796e-08,1.7660653384155012e-06
2026-03-05 19:54:00+00:00,7.315203731650399e-08,1.7535974166094093e-06
2026-03-05 19:55:00+00:00,7.459933470954638e-08,1.7705007167023723e-06
2026-03-05 19:56:00+00:00,6.833284516005733e-08,1.7378938537149224e-06
2026-03-05 19:57:00+00:00,6.490557780125528e-08,1.6839491081555025e-06
2026-03-05 19:58:00+00:00,6.053946322026604e-08,1.6343557263098774e-06
2026-03-05 19:59:00+00:00,5.528518087771772e-08,1.5898934861979797e-06
2026-03-05 20:00:00+00:00,5.360312727020755e-08,1.5611483377142577e-06
2026-03-05 20:01:00+00:00,5.0206249824213955e-08,1.5295348703148193e-06
2026-03-05 20:02:00+00:00,4.7377525902447815e-08,1.4997225434854045e-06
2026-03-05 20:03:00+00:00,4.5407880122638744e-08,1.4768395431019599e-06
2026-03-05 20:04:00+00:00,4.1902673331151163e-08,1.4519835076498566e-06
2026-03-05 20:05:00+00:00,4.000624542754849e-08,1.4269057828641962e-06
2026-03-05 20:06:00+00:00,3.715945595672565e-08,1.4064792139834026e-06
2026-03-05 20:07:00+00:00,3.7176235423430626e-08,1.386559461025172e-06
2026-03-05 20:08:00+00:00,3.331949827156677e-08,1.3676851722266292e-06
2026-03-05 20:09:00+00:00,3.1941407740987415e-08,1.340204448752047e-06
2026-03-05 20:10:00+00:00,2.7951889691735232e-08,1.3129416629453772e-06
2026-03-05 20:11:00+00:00,2.5694260941122593e-08,1.2856316971010529e-06
2026-03-05 20:12:00+00:00,2.5106478673819765e-08,1.25734914036002e-06
2026-03-05 20:13:00+00:00,2.3486897759994463e-08,1.235712716152193e-06
2026-03-05 20:14:00+00:00,2.2449134107205282e-08,1.2143375442974502e-06
2026-03-05 20:15:00+00:00,2.2272187649718944e-08,1.1894634326381492e-06
2026-03-05 20:16:00+00:00,2.099037921254876e-08,1.170325958810281e-06
2026-03-05 20:17:00+00:00,2.041569047150915e-08,1.1525502259246423e-06
2026-03-05 20:18:00+00:00,1.9288560082486583e-08,1.134992430706916e-06
2026-03-05 20:19:00+00:00,2.0619188134674005e-08,1.1357730045347125e-06
2026-03-05 20:20:00+00:00,1.9880602053490293e-08,1.1209192507521948e-06
2026-03-05 20:21:00+00:00,1.7901117033147784e-08,1.0855310392798856e-06
2026-03-05 20:22:00+00:00,1.7010115982429852e-08,1.0643703944879235e-06
2026-03-05 20:23:00+00:00,1.6617430986798354e-08,1.0475537237653043e-06
2026-03-05 20:24:00+00:00,1.6100846877975528e-08,1.0397150163043989e-06
2026-03-05 20:25:00+00:00,1.532875337773021e-08,1.0218341230938677e-06
2026-03-05 20:26:00+00:00,1.3781573215965182e-08,1.0104208740813192e-06
2026-03-05 20:27:00+00:00,1.503437019323428e-08,9.986445093090879e-07
2026-03-05 20:28:00+00:00,1.3880097959884097e-08,9.914543852573843e-07
2026-03-05 20:29:00+00:00,1.5131114139421697e-08,9.841853625403019e-07
2026-03-05 20:30:00+00:00,1.4605296527747669e-08,9.730890724313213e-07
2026-03-05 20:31:00+00:00,1.1732214311166445e-08,9.615447424948798e-07
2026-03-05 20:32:00+00:00,1.3149833222314555e-08,9.519271770841442e-07
2026-03-05 20:33:00+00:00,1.1985920700396946e-08,9.440583994546614e-07
2026-03-05 20:34:00+00:00,1.1303229463521802e-08,9.326845429313835e-07
2026-03-05 20:35:00+00:00,9.12516284756748e-09,9.203724857798079e-07
2026-03-05 20:36:00+00:00,9.276089230070284e-09,9.169402801489923e-07
2026-03-05 20:37:00+00:00,1.0366243863302316e-08,9.158331408798404e-07
2026-03-05 20:38:00+00:00,8.83461126477414e-09,9.14777217531082e-07
2026-03-05 20:39:00+00:00,9.178222626360366e-09,9.117059107666137e-07
2026-03-05 20:40:00+00:00,7.598315754364648e-09,9.026939551404212e-07
2026-03-05 20:41:00+00:00,8.890665093019834e-09,8.907991286832839e-07
2026-03-05 20:42:00+00:00,7.1272392432319975e-09,8.819312142804847e-07
2026-03-05 20:43:00+00:00,8.02037369851405e-09,8.74668842243409e-07
2026-03-05 20:44:00+00:00,8.107376103794195e-09,8.676228731019364e-07
2026-03-05 20:45:00+00:00,9.149325741475423e-09,8.622323548479471e-07
2026-03-05 20:46:00+00:00,8.57328430470261e-09,8.537026019439509e-07
2026-03-05 20:47:00+00:00,7.551933300931069e-09,8.492283427585789e-07
2026-03-05 20:48:00+00:00,6.3960876595103855e-09,8.437597784904938e-07
2026-03-05 20:49:00+00:00,6.9374688216328195e-09,8.433456173406739e-07
2026-03-05 20:50:00+00:00,8.427850417547234e-09,8.513916327501647e-07
2026-03-05 20:51:00+00:00,9.877478390762917e-09,8.762540346651804e-07
2026-03-05 20:52:00+00:00,1.142709749046844e-08,9.013289741233166e-07
2026-03-05 20:53:00+00:00,1.2261696547000156e-08,9.059639864972269e-07
2026-03-05 20:54:00+00:00,1.4554517591136573e-08,9.090188086702256e-07
2026-03-05 20:55:00+00:00,1.6799608815176725e-08,9.144949331130192e-07
2026-03-05 20:56:00+00:00,1.7280928688023778e-08,9.167097232420929e-07
2026-03-05 20:57:00+00:00,1.8397244616608077e-08,9.139166081695294e-07
2026-03-05 20:58:00+00:00,1.7468149593469207e-08,9.099621820496395e-07
2026-03-05 20:59:00+00:00,1.6190654150705086e-08,9.074576041712135e-07
2026-03-05 21:00:00+00:00,1.6819067027995516e-08,9.004900221043499e-07
2026-03-05 21:01:00+00:00,1.604989385839417e-08,8.96877850209421e-07
2026-03-05 21:02:00+00:00,1.579763519998778e-08,8.855703867993725e-07
2026-03-05 21:03:00+00:00,1.3044511248949675e-08,8.830971864881576e-07
2026-03-05 21:04:00+00:00,1.4398131575887874e-08,8.777421385275375e-07
2026-03-05 21:05:00+00:00,1.5757084526057952e-08,8.654804446450726e-07
2026-03-05 21:06:00+00:00,1.3649328778342351e-08,8.659015406919934e-07
2026-03-05 21:07:00+00:00,1.298597140930724e-08,8.660331332066562e-07
2026-03-05 21:08:00+00:00,1.0373939041130598e-08,8.514919045410352e-07
2026-03-05 21:09:00+00:00,1.0188673016386929e-08,8.403454216932005e-07
2026-03-05 21:10:00+00:00,8.632795811536198e-09,8.405405083067308e-07
2026-03-05 21:11:00+00:00,1.1737246730092465e-08,8.330457035299332e-07
2026-03-05 21:12:00+00:00,9.382602250695982e-09,8.224735097428493e-07
2026-03-05 21:13:00+00:00,1.0302325215150177e-08,8.110561680041428e-07
2026-03-05 21:14:00+00:00,1.0147938489524222e-08,8.06485502380383e-07
2026-03-05 21:15:00+00:00,9.936900191576115e-09,8.063626069088059e-07
2026-03-05 21:16:00+00:00,7.835327942018466e-09,7.998134492481768e-07
2026-03-05 21:17:00+00:00,7.588481842901729e-09,7.987861749825242e-07
2026-03-05 21:18:00+00:00,8.773984205845409e-09,7.95408539033815e-07
2026-03-05 21:19:00+00:00,9.704065995208566e-09,7.867633371461125e-07
2026-03-05 21:20:00+00:00,8.597785594588458e-09,7.803712946952146e-07
2026-03-05 21:21:00+00:00,7.38417149648285e-09,7.731047162451432e-07
2026-03-05 21:22:00+00:00,4.637096040482902e-09,7.636386385456717e-07
2026-03-05 21:23:00+00:00,5.153256932288741e-09,7.558473384960962e-07
2026-03-05 21:24:00+00:00,5.368742783673497e-09,7.458724553544016e-07
2026-03-05 21:25:00+00:00,3.3079039507555308e-09,7.409345812448009e-07
2026-03-05 21:26:00+00:00,4.086845084572133e-09,7.360135327871831e-07
2026-03-05 21:27:00+00:00,4.91578022732142e-09,7.265099384312634e-07
2026-03-05 21:28:00+00:00,4.696256716840708e-09,7.283362037924235e-07
2026-03-05 21:29:00+00:00,4.345753534806818e-09,7.302669473574497e-07
2026-03-05 21:30:00+00:00,4.7872474873145165e-09,7.262411259034707e-07
2026-03-05 21:31:00+00:00,5.566754612829072e-09,7.28448696918349e-07
2026-03-05 21:32:00+00:00,4.330673153418729e-09,7.344276014009665e-07
2026-03-05 21:33:00+00:00,4.970202471810126e-09,7.398600700980751e-07
2026-03-05 21:34:00+00:00,5.421139093186866e-09,7.450358907590271e-07
2026-03-05 21:35:00+00:00,6.43440101200099e-09,7.575060863018734e-07
2026-03-05 21:36:00+00:00,8.171074483698249e-09,7.728502851023222e-07
2026-03-05 21:37:00+00:00,9.206974738162899e-09,7.823129521966621e-07
2026-03-05 21:38:00+00:00,1.0278692563758796e-08,7.908128054623376e-07
2026-03-05 21:39:00+00:00,1.0657306148686985e-08,7.995724331522069e-07
2026-03-05 21:40:00+00:00,9.811277124072149e-09,8.055020543906721e-07
2026-03-05 21:41:00+00:00,9.82960557394108e-09,8.13572967217624e-07
2026-03-05 21:42:00+00:00,9.610743312293835e-09,8.20016396119172e-07
2026-03-05 21:43:00+00:00,7.570630344844176e-09,8.118278174151783e-07
2026-03-05 21:44:00+00:00,8.24505708152401e-09,8.094002623693086e-07
2026-03-05 21:45:00+00:00,7.717935623929861e-09,8.116455205708917e-07
2026-03-05 21:46:00+00:00,6.758463566569617e-09,8.152677537509589e-07
2026-03-05 21:47:00+00:00,9.274551793225783e-09,8.216465516852622e-07
2026-03-05 21:48:00+00:00,1.363327939429837e-08,8.368787689505552e-07
2026-03-05 21:49:00+00:00,1.6370194089176948e-08,8.547964966965083e-07
2026-03-05 21:50:00+00:00,1.8385620137451042e-08,8.758206035963667e-07
2026-03-05 21:51:00+00:00,2.1791480619981485e-08,8.994746281132393e-07
2026-03-05 21:52:00+00:00,2.5461577735086394e-08,9.298526606471569e-07
2026-03-05 21:53:00+00:00,3.011876614777975e-08,9.64239575296233e-07
2026-03-05 21:54:00+00:00,3.288873173801221e-08,9.890756018648972e-07
2026-03-05 21:55:00+00:00,3.344993615428393e-08,1.0043198699349887e-06
2026-03-05 21:56:00+00:00,3.235180656702141e-08,1.0197752544627292e-06
2026-03-05 21:57:00+00:00,3.4065870124777575e-08,1.0297083008481422e-06
2026-03-05 21:58:00+00:00,3.3619702577425414e-08,1.0393565617050626e-06
2026-03-05 21:59:00+00:00,3.2794204685160366e-08,1.046544753080525e-06
2026-03-05 22:00:00+00:00,3.22481739090108e-08,1.0482870038686087e-06
2026-03-05 22:01:00+00:00,3.111803437150229e-08,1.0499642257855157e-06
2026-03-05 22:02:00+00:00,2.8897625625745604e-08,1.0524594244998298e-06
2026-03-05 22:03:00+00:00,2.94971691516821e-08,1.0547823876549955e-06
2026-03-05 22:04:00+00:00,2.7708860983466366e-08,1.0516904467294808e-06
2026-03-05 22:05:00+00:00,2.652332042885064e-08,1.0489320629858412e-06
2026-03-05 22:06:00+00:00,2.5095529210261702e-08,1.0450287390995072e-06
2026-03-05 22:07:00+00:00,2.5767119993247434e-08,1.0384032975707669e-06
2026-03-05 22:08:00+00:00,2.4186128655401262e-08,1.0359190127928741e-06
2026-03-05 22:09:00+00:00,2.238382990071841e-08,1.0224720199403237e-06
2026-03-05 22:10:00+00:00,2.045671720907194e-08,1.0084025916512473e-06
2026-03-05 22:11:00+00:00,1.9523335836879596e-08,9.984212283598026e-07
2026-03-05 22:12:00+00:00,1.8716535876706075e-08,9.999052963394206e-07
2026-03-05 22:13:00+00:00,1.8405570401114346e-08,1.0122093954123557e-06
2026-03-05 22:14:00+00:00,2.7283036274639016e-08,1.0999465303029865e-06
2026-03-05 22:15:00+00:00,2.869412618622391e-08,1.1667589205899276e-06
2026-03-05 22:16:00+00:00,2.6553355070291218e-08,1.1683849834298599e-06
2026-03-05 22:17:00+00:00,2.5581458729107e-08,1.1511873481140356e-06
2026-03-05 22:18:00+00:00,2.4164000578252853e-08,1.126156689679192e-06
2026-03-05 22:19:00+00:00,2.3397408455139157e-08,1.109497588913655e-06
2026-03-05 22:20:00+00:00,2.287351286156536e-08,1.0920116437773686e-06
2026-03-05 22:21:00+00:00,2.337367988047845e-08,1.0866863249248127e-06
2026-03-05 22:22:00+00:00,2.3422256134608688e-08,1.0902265330514638e-06
2026-03-05 22:23:00+00:00,2.5185466157040537e-08,1.107057073568285e-06
2026-03-05 22:24:00+00:00,2.627852069281289e-08,1.1236036243644776e-06
2026-03-05 22:25:00+00:00,2.811257360235686e-08,1.1631492498054286e-06
2026-03-05 22:26:00+00:00,3.742561816011403e-08,1.2368119541861233e-06
2026-03-05 22:27:00+00:00,4.4138971588836284e-08,1.3140133887645788e-06
2026-03-05 22:28:00+00:00,5.307411399257944e-08,1.3854843246008386e-06
2026-03-05 22:29:00+00:00,6.067775615292703e-08,1.4537108654621989e-06
2026-03-05 22:30:00+00:00,7.154377357210251e-08,1.5350842659245245e-06
2026-03-05 22:31:00+00:00,8.052755617882212e-08,1.613653353160771e-06
2026-03-05 22:32:00+00:00,8.521037386799435e-08,1.6721216979931341e-06
2026-03-05 22:33:00+00:00,8.92393714480022e-08,1.7280037809541682e-06
2026-03-05 22:34:00+00:00,8.984510202481033e-08,1.771493202795682e-06
2026-03-05 22:35:00+00:00,9.20597074127727e-08,1.809500872695935e-06
2026-03-05 22:36:00+00:00,9.295948899534778e-08,1.8449986782798078e-06
2026-03-05 22:37:00+00:00,9.390456767732758e-08,1.883548179648642e-06
2026-03-05 22:38:00+00:00,9.391810351644381e-08,1.9104929833702045e-06
2026-03-05 22:39:00+00:00,9.604653428141319e-08,1.9265014543634607e-06
2026-03-05 22:40:00+00:00,9.52535046394587e-08,1.9476572106214007e-06
2026-03-05 22:41:00+00:00,9.472288553524777e-08,1.9649253317766124e-06
2026-03-05 22:42:00+00:00,9.230927844328107e-08,1.972791778825922e-06
2026-03-05 22:43:00+00:00,8.804038031939854e-08,1.967263415281195e-06
2026-03-05 22:44:00+00:00,8.47237160428449e-08,1.9589065232139546e-06
2026-03-05 22:45:00+00:00,8.251819139104555e-08,1.9517067357810447e-06
2026-03-05 22:46:00+00:00,8.000356643833584e-08,1.940624770213617e-06
2026-03-05 22:47:00+00:00,7.563645709751654e-08,1.9309920844534645e-06
2026-03-05 22:48:00+00:00,7.24859035017289e-08,1.921041985042393e-06
2026-03-05 22:49:00+00:00,7.188397432855709e-08,1.9070645294050337e-06
2026-03-05 22:50:00+00:00,6.955620079907021e-08,1.8840340771930641e-06
2026-03-05 22:51:00+00:00,6.302736466068382e-08,1.8714669067776413e-06
2026-03-05 22:52:00+00:00,6.691848142281742e-08,1.8859262809201027e-06
2026-03-05 22:53:00+00:00,6.232124150074014e-08,1.8560867829364724e-06
2026-03-05 22:54:00+00:00,5.555785875799302e-08,1.7935550431502634e-06
2026-03-05 22:55:00+00:00,5.320979568068651e-08,1.7494097619419335e-06
2026-03-05 22:56:00+00:00,4.875029802065001e-08,1.7119090216510813e-06
2026-03-05 22:57:00+00:00,4.6659870633902756e-08,1.6785540992714232e-06
2026-03-05 22:58:00+00:00,4.327351277311209e-08,1.6451992905786028e-06
2026-03-05 22:59:00+00:00,4.230909667057858e-08,1.6171301240319735e-06
2026-03-05 23:00:00+00:00,3.9046422983801676e-08,1.5910292177068186e-06
2026-03-05 23:01:00+00:00,3.7500587524164075e-08,1.5662544683436863e-06
2026-03-05 23:02:00+00:00,3.75638471439288e-08,1.5408967328767176e-06
2026-03-05 23:03:00+00:00,3.428618811085471e-08,1.5157182815528358e-06
2026-03-05 23:04:00+00:00,3.2347717393577113e-08,1.4915243582436233e-06
2026-03-05 23:05:00+00:00,3.125597558550908e-08,1.4687248039990664e-06
2026-03-05 23:06:00+00:00,2.9286180591725497e-08,1.4461770661000628e-06
2026-03-05 23:07:00+00:00,2.7986951423031314e-08,1.4182072618496022e-06
2026-03-05 23:08:00+00:00,2.701832535478843e-08,1.395751723975991e-06
2026-03-05 23:09:00+00:00,2.510285490586739e-08,1.3764351933787111e-06
2026-03-05 23:10:00+00:00,2.4003888654533512e-08,1.3504825346899452e-06
2026-03-05 23:11:00+00:00,2.208554761296e-08,1.3253971928861574e-06
2026-03-05 23:12:00+00:00,2.1884330791976936e-08,1.303452563661267e-06
2026-03-05 23:13:00+00:00,2.224465944777876e-08,1.2862915355071891e-06
2026-03-05 23:14:00+00:00,2.1807851524613397e-08,1.2793439054803457e-06
2026-03-05 23:15:00+00:00,2.1496777691254465e-08,1.2665792610278004e-06
2026-03-05 23:16:00+00:00,1.9722163457913666e-08,1.2427916544766049e-06
2026-03-05 23:17:00+00:00,1.8331379081359955e-08,1.2310239299040404e-06
2026-03-05 23:18:00+00:00,1.9730569178477708e-08,1.234183741871675e-06
2026-03-05 23:19:00+00:00,2.1568578034703023e-08,1.2196015859444742e-06
2026-03-05 23:20:00+00:00,1.8182243266551268e-08,1.1979600458289497e-06
2026-03-05 23:21:00+00:00,1.7601845314629827e-08,1.1774517361118342e-06
2026-03-05 23:22:00+00:00,1.6676969138984532e-08,1.1544959761522477e-06
2026-03-05 23:23:00+00:00,1.6069073183189175e-08,1.1406485782572418e-06
2026-03-05 23:24:00+00:00,1.5310817502722784e-08,1.128098119806964e-06
2026-03-05 23:25:00+00:00,1.4719542917873696e-08,1.1162213695570244e-06
2026-03-05 23:26:00+00:00,1.66758180597526e-08,1.1036437399525312e-06
2026-03-05 23:27:00+00:00,1.5595990277006422e-08,1.1006370641553076e-06
2026-03-05 23:28:00+00:00,1.6098752553261875e-08,1.1047976613554056e-06
2026-03-05 23:29:00+00:00,1.4939795178747772e-08,1.097355948331824e-06
2026-03-05 23:30:00+00:00,1.5547051646080945e-08,1.0874242661884637e-06
2026-03-05 23:31:00+00:00,1.6422749382627444e-08,1.1040074241464026e-06
2026-03-05 23:32:00+00:00,1.4786761148855021e-08,1.0851680372070405e-06
2026-03-05 23:33:00+00:00,1.04886757057443e-08,1.0556599363553687e-06
2026-03-05 23:34:00+00:00,9.556266888921527e-09,1.0362010698372615e-06
2026-03-05 23:35:00+00:00,1.119889070366753e-08,1.0194742117164424e-06
2026-03-05 23:36:00+00:00,1.0164196595496833e-08,1.0089644320032676e-06
2026-03-05 23:37:00+00:00,9.281335699995452e-09,1.004903310786176e-06
2026-03-05 23:38:00+00:00,8.816992469462548e-09,9.907703315548133e-07
2026-03-05 23:39:00+00:00,1.1619970763376841e-08,9.809970151763991e-07
2026-03-05 23:40:00+00:00,9.566846870256995e-09,9.653392680775141e-07
2026-03-05 23:41:00+00:00,7.54873052954963e-09,9.521851893623534e-07
2026-03-05 23:42:00+00:00,5.889302823192111e-09,9.401377383255749e-07
2026-03-05 23:43:00+00:00,7.399281187758788e-09,9.276805599256477e-07
2026-03-05 23:44:00+00:00,5.465373931201611e-09,9.152780648946646e-07
2026-03-05 23:45:00+00:00,5.860319340911246e-09,9.053375720213808e-07
2026-03-05 23:46:00+00:00,5.769777988717806e-09,9.002422416415357e-07
2026-03-05 23:47:00+00:00,6.6886927108100735e-09,8.905313961804495e-07
2026-03-05 23:48:00+00:00,3.5363449946146375e-09,8.817897310109402e-07
2026-03-05 23:49:00+00:00,5.155367244213949e-09,8.722886377654504e-07
2026-03-05 23:50:00+00:00,4.523302621350922e-09,8.62646515997767e-07
2026-03-05 23:51:00+00:00,6.378384043159713e-09,8.511341320627253e-07
2026-03-05 23:52:00+00:00,4.5776062940205975e-09,8.524292525180499e-07
2026-03-05 23:53:00+00:00,4.3721115616790485e-09,8.582096597820055e-07
2026-03-05 23:54:00+00:00,3.2001123972946743e-09,8.44179908199294e-07
2026-03-05 23:55:00+00:00,5.623355114892092e-09,8.402475373259222e-07
2026-03-05 23:56:00+00:00,6.240556960079857e-09,8.392044605898263e-07
2026-03-05 23:57:00+00:00,5.818333814744392e-09,8.485096714139218e-07
2026-03-05 23:58:00+00:00,6.691385667778604e-09,8.575186143389146e-07
2026-03-05 23:59:00+00:00,6.260501450583433e-09,8.627858392173948e-07
2026-03-06 00:00:00+00:00,8.38213232157159e-09,8.65597883148439e-07
2026-03-06 00:01:00+00:00,8.774082793649995e-09,8.651729217490356e-07
2026-03-06 00:02:00+00:00,7.764966447609822e-09,8.759456022744416e-07
2026-03-06 00:03:00+00:00,8.351996427791164e-09,8.710858310223557e-07
2026-03-06 00:04:00+00:00,1.156236528743193e-08,8.856533781909093e-07
2026-03-06 00:05:00+00:00,1.529536852729052e-08,9.201602324537816e-07
2026-03-06 00:06:00+00:00,1.2679525873693365e-08,9.203992021866725e-07
2026-03-06 00:07:00+00:00,1.0068277767061318e-08,8.858077649165352e-07
2026-03-06 00:08:00+00:00,7.819567215960888e-09,8.575366905461124e-07
2026-03-06 00:09:00+00:00,7.593205175737694e-09,8.369250963369268e-07
2026-03-06 00:10:00+00:00,5.488823617838534e-09,8.225017040786042e-07
2026-03-06 00:11:00+00:00,6.3093681390569145e-09,8.118378218568978e-07
2026-03-06 00:12:00+00:00,4.376306872444502e-09,8.04083811090095e-07
2026-03-06 00:13:00+00:00,5.961671600829277e-09,7.97902146132401e-07
2026-03-06 00:14:00+00:00,4.560542166132109e-09,7.909080181889294e-07
2026-03-06 00:15:00+00:00,4.624529204022565e-09,7.911202146715368e-07
2026-03-06 00:16:00+00:00,4.985172274984961e-09,7.855409194235108e-07
2026-03-06 00:17:00+00:00,3.9824112896269526e-09,7.830478807591135e-07
2026-03-06 00:18:00+00:00,5.28938581823013e-09,7.829553965166269e-07
2026-03-06 00:19:00+00:00,4.961170585460195e-09,7.801450578881486e-07
2026-03-06 00:20:00+00:00,5.918066481314099e-09,7.842442641958769e-07
2026-03-06 00:21:00+00:00,6.6675927001824675e-09,7.816381639713654e-07
2026-03-06 00:22:00+00:00,4.010493270811821e-09,7.749986252747476e-07
2026-03-06 00:23:00+00:00,3.7213883086195665e-09,7.762857308080129e-07
2026-03-06 00:24:00+00:00,3.8942613578285545e-09,7.745824177618488e-07
2026-03-06 00:25:00+00:00,4.968478517497488e-09,7.747576091787778e-07
2026-03-06 00:26:00+00:00,6.04305405715877e-09,7.732533617854642e-07
2026-03-06 00:27:00+00:00,6.024195364773277e-09,7.75010732922965e-07
2026-03-06 00:28:00+00:00,6.083392012357081e-09,7.755524507047085e-07
2026-03-06 00:29:00+00:00,5.141013392773175e-09,7.805796826687583e-07
2026-03-06 00:30:00+00:00,5.432555738593692e-09,7.828109005458828e-07
2026-03-06 00:31:00+00:00,6.454366818786639e-09,7.765440273033164e-07
2026-03-06 00:32:00+00:00,6.906293315012135e-09,7.727486490693991e-07
2026-03-06 00:33:00+00:00,6.907665994759782e-09,7.634999406036513e-07
2026-03-06 00:34:00+00:00,7.058775786106253e-09,7.579858447570587e-07
2026-03-06 00:35:00+00:00,8.228721704028885e-09,7.584076797684247e-07
2026-03-06 00:36:00+00:00,5.721837226246862e-09,7.554013450317143e-07
2026-03-06 00:37:00+00:00,5.2984803211586495e-09,7.467416480722022e-07
2026-03-06 00:38:00+00:00,4.022293609295957e-09,7.418158247674e-07
2026-03-06 00:39:00+00:00,4.202042713785659e-09,7.337916372307518e-07
2026-03-06 00:40:00+00:00,5.663157942592534e-09,7.311192007364298e-07
2026-03-06 00:41:00+00:00,5.6104796364309095e-09,7.290656185432454e-07
2026-03-06 00:42:00+00:00,4.971721256907813e-09,7.30330953047087e-07
2026-03-06 00:43:00+00:00,4.6303534340097485e-09,7.296736725947994e-07
2026-03-06 00:44:00+00:00,4.529067343383986e-09,7.291588417501771e-07
2026-03-06 00:45:00+00:00,5.261355795482814e-09,7.305219469344593e-07
2026-03-06 00:46:00+00:00,6.710902500373095e-09,7.513826290050929e-07
2026-03-06 00:47:00+00:00,8.434774656507216e-09,7.848411200939154e-07
2026-03-06 00:48:00+00:00,7.808135471520927e-09,7.780678856761369e-07
2026-03-06 00:49:00+00:00,8.312937893606431e-09,7.638661259079527e-07
2026-03-06 00:50:00+00:00,7.563977888480622e-09,7.498755962842552e-07
2026-03-06 00:51:00+00:00,7.062530116286325e-09,7.485812716367946e-07
2026-03-06 00:52:00+00:00,5.8753681919654355e-09,7.493032398997457e-07
2026-03-06 00:53:00+00:00,4.5340642351732185e-09,7.421109557981254e-07
2026-03-06 00:54:00+00:00,7.184667527582178e-09,7.332031373152859e-07
2026-03-06 00:55:00+00:00,6.9626087118024316e-09,7.270868422892818e-07
2026-03-06 00:56:00+00:00,5.206340247809749e-09,7.265796284627868e-07
2026-03-06 00:57:00+00:00,5.871419350711449e-09,7.334027145589062e-07
2026-03-06 00:58:00+00:00,4.1892391777764715e-09,7.344974051193276e-07
2026-03-06 00:59:00+00:00,4.925758023688331e-09,7.398580237349961e-07
2026-03-06 01:00:00+00:00,4.8452193368575536e-09,7.366622298832226e-07
2026-03-06 01:01:00+00:00,6.434544452815771e-09,7.372365757873922e-07
2026-03-06 01:02:00+00:00,5.9283702391610404e-09,7.369471859419718e-07
2026-03-06 01:03:00+00:00,3.991973862582654e-09,7.407491011690581e-07
2026-03-06 01:04:00+00:00,3.5220424354776014e-09,7.344876848947024e-07
2026-03-06 01:05:00+00:00,4.651886431616958e-09,7.274468885043461e-07
2026-03-06 01:06:00+00:00,4.717733759207476e-09,7.262009944497549e-07
2026-03-06 01:07:00+00:00,5.109184186835591e-09,7.302882636395225e-07
2026-03-06 01:08:00+00:00,4.8778403538563e-09,7.253395892803383e-07
2026-03-06 01:09:00+00:00,4.679444831623414e-09,7.232733878481667e-07
2026-03-06 01:10:00+00:00,5.971922956149456e-09,7.171303764152981e-07
2026-03-06 01:11:00+00:00,4.439689949009562e-09,7.134174779821478e-07
2026-03-06 01:12:00+00:00,2.2736270643974876e-09,7.071539585012943e-07
2026-03-06 01:13:00+00:00,2.9554407809939676e-09,7.055936066535651e-07
2026-03-06 01:14:00+00:00,3.7310554645841876e-09,7.014178322606313e-07
2026-03-06 01:15:00+00:00,2.5891213617512676e-09,7.015198661974864e-07
2026-03-06 01:16:00+00:00,2.251661301855279e-09,6.977752491366118e-07
2026-03-06 01:17:00+00:00,2.515284425186337e-09,6.967844115024491e-07
2026-03-06 01:18:00+00:00,1.3930332443123916e-09,6.945283530512825e-07
2026-03-06 01:19:00+00:00,3.2657512250011678e-09,6.89832972966542e-07
2026-03-06 01:20:00+00:00,2.916701768995722e-09,6.827604579484614e-07
2026-03-06 01:21:00+00:00,1.1871069682811708e-09,6.881844001327408e-07
2026-03-06 01:22:00+00:00,3.4338147880674796e-09,6.878710223645612e-07
2026-03-06 01:23:00+00:00,2.429830336936334e-09,6.867193746984412e-07
2026-03-06 01:24:00+00:00,4.148110299695418e-09,6.89358842009824e-07
2026-03-06 01:25:00+00:00,3.702197215460501e-09,6.867557544865122e-07
2026-03-06 01:26:00+00:00,7.89147502899823e-09,7.002421398283332e-07
2026-03-06 01:27:00+00:00,5.497001520637923e-09,7.141503601815202e-07
2026-03-06 01:28:00+00:00,6.681671216313134e-09,7.163232567108935e-07
2026-03-06 01:29:00+00:00,6.633835258895715e-09,7.310650289582554e-07
2026-03-06 01:30:00+00:00,6.651893258435848e-09,7.33419540210889e-07
2026-03-06 01:31:00+00:00,3.202408338509599e-09,7.159067081374815e-07
2026-03-06 01:32:00+00:00,5.037943839880654e-09,7.035660019028001e-07
2026-03-06 01:33:00+00:00,3.4129257198145524e-09,7.009314799688582e-07
